Title,,,,,Date Created,Latitude,Longitude,Northing,Easting,Description,Biocontrol,Camera,Chemical c,Density,Detection method,Detection method description,Done,Done_1,field_2,field_3,Grid,id,layer,Notes,Number of,path,Plot,Point Id,Quarter,Seedling,Sex,Species,Status,timestamp,Tree#,WKT,X,Y,,,,,,,
Pp small walk 3c,,,,,,-24.21485,30.82263,-2779610458,3431159477,,-,,-,Low,Foot,Secondary,,,,,,,,No treatment, close enough to another pp for bugs to spread,3 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,26:09.0,,,30.82263,-24.21485,,,,,,
Pp small walk 3c,,,,,,-24.21485,30.82263,-2779610458,3431159477,,-,,-,Low,Foot,Secondary,,,,,,,,No treatment, close enough to another pp for bugs to spread,3 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,26:09.0,,,30.82263,-24.21485,,,,,,
Pp small walk 3c,,,,,,-24.21485,30.82263,-2779610458,3431159477,,-,,-,Low,Foot,Secondary,,,,,,,,No treatment, close enough to another pp for bugs to spread,3 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,26:09.0,,,30.82263,-24.21485,,,,,,
pp Small 3c Walk No Treatment Bugs Will Spread Here,,,,,,-24.21484688,30.82262983,-2779610077,3431159458,,-,,-,Low,Foot,Secondary,,,,,,,,,2c,,,,,,,Prickly pear,,26:09.0,,,30.82262983,-24.21484688,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.21482,30.89042,-2779606796,3438705825,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,needs chemical control,,,,,2020 - Quarter 1,,,Prickly pear,Treated,12:40.0,,,30.89042,-24.21482,,,,,,,
Moon Cactus,,,,,,-24.21473599,30.82293106,-2779596542,3431192.99,,-,,-,High,Car,Primary,,,,,,,,,,,,,,,,Moon cactus,,23:17.0,,,30.82293106,-24.21473599,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.21469,30.86345,-2779590928,3435703538,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,,,,,,2019 - Quarter 4,,,Prickly pear,Treated,14:33.0,,,30.86345,-24.21469,,,,,,,
,,,,,,-24.21465,30.94784,-2779586046,3445097.79,,,,,,,,1,1,,,,5,,,,,,m16-5,,,,,,,,,30.94784,-24.21465,,,,,,,
,,,,,,-24.21465,30.94784,-2779586046,3445097.79,,,,,,,,1,1,,,,5,Point locations,,,file:///C:/Users/Daikoro/Downloads/Point%20locations.csv?type=csv&delimiter=,,,,,,,,,,,,,,,,,,,
Pp Large Leaf 4c Med Car Nursery,,,,,,-24.21462915,30.8235534,-2779583501,3431262269,,-,,-,High,Car,Primary,,,,,,,,nursery,,,,,,,,Prickly pear,,10:52.0,,,30.8235534,-24.21462915,,,,,,,
,,,,,,-24.21462,30.94587,-2779582384,3444878491,,,,,,,,1,1,,,,4,,,,,,m16-4,,,,,,,,,30.94587,-24.21462,,,,,,,
,,,,,,-24.21462,30.94587,-2779582384,3444878491,,,,,,,,1,1,,,,4,Point locations,,,file:///C:/Users/Daikoro/Downloads/Point%20locations.csv?type=csv&delimiter=,,,,,,,,,,,,,,,,,,,
,,,,,,-24.2146,30.9439,-2779579943,3444659191,,,,,,,,1,1,,,,1,,,,,,m16-1,,,,,,,,,30.9439,-24.2146,,,,,,,
,,,,,,-24.2146,30.9439,-2779579943,3444659191,,,,,,,,1,1,,,,1,Point locations,,,file:///C:/Users/Daikoro/Downloads/Point%20locations.csv?type=csv&delimiter=,,,,,,,,,,,,,,,,,,,
,,,,,,-24.21459,30.88582,-2779578722,3438193755,,,,,,,,0,1,,,,,,,,,,g16-5,,,,,,,,,30.88582,-24.21459,,,,,,,
,,,,,,-24.21459,30.88582,-2779578722,3438193755,,,,,,,,0,1,,,,,Point locations,,,file:///C:/Users/Daikoro/Downloads/Point%20locations.csv?type=csv&delimiter=,,,,,,,,,,,,,,,,,,,
Moon Cactus Infestation bio control placed  11 January 2021 ,,,,,,-24.21457803,30.82301661,-2779577261,3431202514,,-,,,High,Foot,Secondary,,,,,,,,,,,,,,,,Moon cactus,,23:55.0,,,30.82301661,-24.21457803,,,,,,,
,,,,,,-24.21457,30.88185,-2779576281,3437751817,,,,,,,,0,1,,,,,,,,,,g16-1,,,,,,,,,30.88185,-24.21457,,,,,,,
,,,,,,-24.21457,30.88385,-2779576281,3437974456,,,,,,,,0,1,,,,,,,,,,g16-4,,,,,,,,,30.88385,-24.21457,,,,,,,
,,,,,,-24.21457,30.88385,-2779576281,3437974456,,,,,,,,0,1,,,,,Point locations,,,file:///C:/Users/Daikoro/Downloads/Point%20locations.csv?type=csv&delimiter=,,,,,,,,,,,,,,,,,,,
,,,,,,-24.21457,30.88185,-2779576281,3437751817,,,,,,,,0,1,,,,,Point locations,,,file:///C:/Users/Daikoro/Downloads/Point%20locations.csv?type=csv&delimiter=,,,,,,,,,,,,,,,,,,,
,,,,,,-24.21454,30.85684,-2779572619,3434967716,,,,,,,,0,1,,,,,,,,,,d16-2,,,,,,,,,30.85684,-24.21454,,,,,,,
,,,,,,-24.21454,30.85684,-2779572619,3434967716,,,,,,,,0,1,,,,,Point locations,,,file:///C:/Users/Daikoro/Downloads/Point%20locations.csv?type=csv&delimiter=,,,,,,,,,,,,,,,,,,,
Moon Cactus Infestation. Biological control spread ,,,,,,-24.21451977,30.82295983,-2779570.15,3431196193,,-,,-,High,Foot,Secondary,,,,,,,,,,,,,,,,Moon cactus,,21:55.0,,,30.82295983,-24.21451977,,,,,,,
,,,,,,-24.21451,30.85487,-2779568958,3434748417,,,,,,,,0,1,,,,,,,,,,d16-3,,,,,,,,,30.85487,-24.21451,,,,,,,
,,,,,,-24.21451,30.85487,-2779568958,3434748417,,,,,,,,0,1,,,,,Point locations,,,file:///C:/Users/Daikoro/Downloads/Point%20locations.csv?type=csv&delimiter=,,,,,,,,,,,,,,,,,,,
Jointed Cactus Walk Large Cut At Base With Saw,,,,,,-24.21450457,30.82582147,-2779568295,3431514749,,-,,-,High,Foot,Secondary,,,,,,,,Cut down with saw. Dead,,,,,,,,Jointed cactus,,17:11.0,,,30.82582147,-24.21450457,,,,,,,
Jointed Cactus Walk Large Cut At Base With Saw,,,,,,-24.2145,30.82582,-2779567737,3431514586,,-,,-,High,Foot,Secondary,,,,,,,,Cactus grown to top of tree, looks dying, cut root at base,-,,,,2020 - Quarter 2,,,Jointed cactus,,26:09.0,,,30.82582,-24.2145,,,,,
Marula Tree Wrapped 2m Mesh ,,,,,2021-05-13T12:48:43+02:00,-24.21449491,30.89541278,-2779567115,3439261619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-24.21448,30.8529,-2779565296,3434529117,,,,,,,,0,1,,,,,,,,,,d16-6,,,,,,,,,30.8529,-24.21448,,,,,,,
,,,,,,-24.21448,30.8529,-2779565296,3434529117,,,,,,,,0,1,,,,,Point locations,,,file:///C:/Users/Daikoro/Downloads/Point%20locations.csv?type=csv&delimiter=,,,,,,,,,,,,,,,,,,,
,,,,,,-24.2144787,30.91923401,-2779565138,3441913386,,,,,,,,,,,,,5,J16 points,,,file:///C:/Users/Daikoro/Downloads/J16%20points.csv?type=csv&maxFields=10000&detectTypes=yes&xField=X&yField=Y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no,,,,,,,,,,,30.91923401,-24.2144787,,,,,,,
,,,,,,-24.21445179,30.91726568,-2779561852,3441694273,,,,,,,,,,,,,4,J16 points,,,file:///C:/Users/Daikoro/Downloads/J16%20points.csv?type=csv&maxFields=10000&detectTypes=yes&xField=X&yField=Y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no,,,,,,,,,,,30.91726568,-24.21445179,,,,,,,
Pp Med Car Bugs 6c,,,,,,-24.21445,30.83751,-2779561634,3432815911,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,needs chemical control,6 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,03:30.0,,,30.83751,-24.21445,,,,,,,
Pp Med Car Bugs 6c. Update 7 August Bugs Have Taken,,,,,,-24.21444701,30.8375092,-2779561269,3432815821,,Cochineal bug,,,Med,Car,Primary,,,,,,,,bugs have taken,,,,,,,,Prickly pear,,03:30.0,,,30.8375092,-24.21444701,,,,,,,
,,,,,,-24.21442485,30.91529736,-2779558564,3441475.16,,,,,,,,,,,,,1,J16 points,,,file:///C:/Users/Daikoro/Downloads/J16%20points.csv?type=csv&maxFields=10000&detectTypes=yes&xField=X&yField=Y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no,,,,,,,,,,,30.91529736,-24.21442485,,,,,,,
Pp Med Wall Nursery,,,,,,-24.21438147,30.82272671,-2779553269,3431170242,,-,,-,Med,Foot,Secondary,,,,,,,,nursery,,,,,,,,Prickly pear,,20:15.0,,,30.82272671,-24.21438147,,,,,,,
Pp Med Wall Nursery,,,,,,-24.21438147,30.82272671,-2779553269,3431170242,,-,,-,Med,Foot,Secondary,,,,,,,,nursery,,,,,,,,Prickly pear,,20:15.0,,,30.82272671,-24.21438147,,,,,,,
Pp Med Wall Nursery,,,,,,-24.21438147,30.82272671,-2779553269,3431170242,,-,,-,Med,Foot,Secondary,,,,,,,,nursery,,,,,,,,Prickly pear,,20:15.0,,,30.82272671,-24.21438147,,,,,,,
Pp Large Walk Bugs 9c. Smaller 2 Around It,,,,,,-24.21431277,30.82281726,-2779544884,3431180322,,Cochineal bug,,,High,Foot,Secondary,,,,,,,,,,,,,,,,Prickly pear,,18:43.0,,,30.82281726,-24.21431277,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.21431,30.89507,-2779544546,3439223.46,,-,,-,Low,Car,Primary,,,,,,,,Removed to nursery,,,,,2020 - Quarter 1,,,Prickly pear,Treated,32:02.0,,,30.89507,-24.21431,,,,,,,
Pp Walk Bugs Med 6c,,,,,,-24.21431,30.82605,-2779544546,3431540189,,Cochineal bug,,,Med,Foot,Secondary,,,,,,,,,,,,,,,,Prickly pear,,48:39.0,,,30.82605,-24.21431,,,,,,,
Qon Large Car Already Has Bugs. Sprayed,,,,,,-24.2142718,30.82117861,-2779539883,3430997909,,Mealy bug,,MSMA,High,Car,Primary,,,,,,,,already infected with bugs,,,,,,,,Queen of the night,,35:15.0,,,30.82117861,-24.2142718,,,,,,,
Qon Large Car Already Has Bugs. Sprayed,,,,,,-24.21427,30.82118,3609547673,-2695520206,,Mealy bug,,MSMA,High,Car,Primary,,,,,,,,bugs have taken,,,,,2020 - Quarter 2,,,Queen of the night,,35:15.0,,,-24.21427,30.82118,,,,,,,
Pp Large Foot Poo Treated Bugs 8c,,,,,,-24.21427,30.9456,-2779539663,3444848434,,Cochineal bug,,-,High,Walk - poo,Tertiary,,,,,,,,,,,,,2020 - Quarter 3,,,Prickly Pear,,21:49.0,,,30.9456,-24.21427,,,,,,,
Pp Large Foot Poo Treated Bugs 8c,,,,,,-24.21427,30.9456,-2779539663,3444848434,,Cochineal bug,,,High,walk - poo,Tertiary,,,,,,,,,,,,,,,,Prickly Pear,,21:49.0,,,30.9456,-24.21427,,,,,,,
Qon Large Car Already Has Bugs. Sprayed,,,,,,-24.21427,30.82118,-2779539663,3430998063,,Mealy bug,,MSMA,High,Car,Primary,,,,,,,,already infected with bugs,-,,,,2020 - Quarter 2,,,Queen of the night,Treated,35:15.0,,,30.82118,-24.21427,,,,,,,
Pp Med Car Bugs 4c,,,,,,-24.21423,30.82566,-2779534781,3431496775,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,needs chemical control,4 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,14:39.0,,,30.82566,-24.21423,,,,,,,
Pp Med Car Bugs 4c,,,,,,-24.21422564,30.82566399,-2779534249,3431497219,,Cochineal bug,,,Med,Car,Primary,,,,,,,,,,,,,,,,Prickly pear,,14:39.0,,,30.82566399,-24.21422564,,,,,,,
Moon Cactus Small,,,,,,-24.21419908,30.82338329,-2779531007,3431243332,,-,,-,Low,Car,Primary,,,,,,,,,-,,,,,,,Moon cactus,,26:56.0,,,30.82338329,-24.21419908,,,,,,,
Moon Cactus Investation Needs Treatment,,,,,,-24.21417166,30.82538953,-2779527.66,3431466666,,-,,-,High,Car,Primary,,,,,,,,,,,,,,,,Moon cactus,,22:14.0,,,30.82538953,-24.21417166,,,,,,,
Moon Cactus Investation Needs Treatment,,,,,,-24.21417,30.82539,-2779527458,3431466718,,-,,-,High,Car,Primary,,,,,,,,Needs both treatments,-,,,,2020 - Quarter 2,,,Moon cactus,,22:14.0,,,30.82539,-24.21417,,,,,,,
Moon Cactus Infestation,,,,,,-24.21410932,30.8231815,-2779520051,3431220869,,-,,-,High,Foot,Secondary,,,,,,,,,,,,,,,,Moon cactus,,26:27.0,,,30.8231815,-24.21410932,,,,,,,
Pp Car Both Med,,,,,,-24.21409,30.82909,-2779517693,3431878.6,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly pear,,14:30.0,,,30.82909,-24.21409,,,,,,,
Pp Car Both Med,,,,,,-24.21409,30.82909,-2779517693,3431878.6,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly pear,,14:30.0,,,30.82909,-24.21409,,,,,,,
Pp Car Both Med,,,,,,-24.21409,30.82909,-2779517693,3431878.6,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,,-,,,,2020 - Quarter 2,,,Prickly pear,Treated,14:30.0,,,30.82909,-24.21409,,,,,,,
Pp Revisit Dead From Spray. Revisit Again On 14 July. Dead,,,,,,-24.21405567,30.82909479,-2779513503,3431879134,,-,,MSMA,Med,Car,Primary,,,,,,,,dead,,,,,,,,Prickly pear,,01:12.0,,,30.82909479,-24.21405567,,,,,,,
Pp Small Already Sprayed. Added Bugs Car 3c,,,,,,-24.21403009,30.82154256,-2779510.38,3431038423,,Cochineal bug,,MSMA,Low,Car,Primary,,,,,,,,,,,,,,,,Prickly pear,,42:09.0,,,30.82154256,-24.21403009,,,,,,,
Pp Med Car 5c Bugs,,,,,,-24.21403,30.89666,-2779510369,3439400458,,Cochineal bug,,,Med,Car,Primary,,,,,,,,,,,,,,,,Prickly Pear,,46:37.0,,,30.89666,-24.21403,,,,,,,
Pp Med Car 5c Bugs,,,,,,-24.21403,30.89666,-2779510369,3439400458,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,,,,,,2020 - Quarter 3,,,Prickly Pear,,46:37.0,,,30.89666,-24.21403,,,,,,,
Pp Small Already Sprayed. Added Bugs Car 3c,,,,,,-24.21403,30.82154,-2779510369,3431038138,,Cochineal bug,,MSMA,Low,Car,Primary,,,,,,,,,3 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,42:09.0,,,30.82154,-24.21403,,,,,,,
Pp Large Walk Bugs 13c,,,,,,-24.21401762,30.82359342,-2779508858,3431266724,,Cochineal bug,,,High,Foot,Secondary,,,,,,,,,,,,,,,,Prickly pear,,31:15.0,,,30.82359342,-24.21401762,,,,,,,
Pp Med Dense Car Bugs 5c,,,,,,-24.21399143,30.82190102,-2779505662,3431078327,,Cochineal bug,,,Med,Car,Primary,,,,,,,,,,,,,,,,Prickly pear,,16:21.0,,,30.82190102,-24.21399143,,,,,,,
Pp Med Dense Car Bugs 5c,,,,,,-24.21399,30.8219,-2779505487,3431078213,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,needs chemical control,5 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,16:21.0,,,30.8219,-24.21399,,,,,,,
Pp Med Walk Bugs Densely Spread 4c,,,,,,-24.21398503,30.82362314,-2779504881,3431270032,,Cochineal bug,,,Med,Foot,Secondary,,,,,,,,,,,,,,,,Prickly pear,,29:21.0,,,30.82362314,-24.21398503,,,,,,,
Pp Large Car Bugs Dense 6c,,,,,,-24.21398235,30.8218647,-2779504553,3431074284,,Cochineal bug,,-,High,Car,Primary,,,,,,,,,,,,,,,,Prickly pear,,17:25.0,,,30.8218647,-24.21398235,,,,,,,
Pp Large Car Bugs Dense 6c,,,,,,-24.21398,30.82186,-2779504267,3431073761,,Cochineal bug,,-,High,Car,Primary,,,,,,,,needs chemical control,6 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,17:25.0,,,30.82186,-24.21398,,,,,,,
Pp  Med Walk Bugs 4 C,,,,,,-24.21393,30.82301,-2779498164,3431201778,,Cochineal bug,,-,Med,Foot,Secondary,,,,,,,,needs chemical control,4 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,04:43.0,,,30.82301,-24.21393,,,,,,,
Pp  Med Walk Bugs 4 C,,,,,,-24.21393,30.82301,-2779498164,3431201778,,Cochineal bug,,-,Med,Foot,Secondary,,,,,,,,needs chemical control,4 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,04:43.0,,,30.82301,-24.21393,,,,,,,
pp med walk bugs 4c,,,,,,-24.21393,30.82301,-2779498164,3431201778,,Cochineal bug,,-,Med,Foot,Secondary,,,,,,,,needs chemical control,4 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,04:43.0,,,30.82301,-24.21393,,,,,,,
Pp Small Car Both,,,,,,-24.21393,30.82607,-2779498164,3431542416,,Cochineal bug,,MSMA,Low,Car,Primary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly pear,,42:55.0,,,30.82607,-24.21393,,,,,,,
Pp Small Car Both,,,,,,-24.21393,30.82607,-2779498164,3431542416,,Cochineal bug,,MSMA,Low,Car,Primary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly pear,,42:55.0,,,30.82607,-24.21393,,,,,,,
Pp Small Car Both,,,,,,-24.21393,30.82607,-2779498164,3431542416,,Cochineal bug,,MSMA,Low,Car,Primary,,,,,,,,,1c,,,,2020 - Quarter 2,,,Prickly pear,Treated,42:55.0,,,30.82607,-24.21393,,,,,,,
Pp Walk Med 5c Bugs,,,,,,-24.21393,30.89747,-2779498164,3439490627,,Cochineal bug,,-,Med,Foot,Secondary,,,,,,,,,,,,,,,,Prickly Pear,,42:38.0,,,30.89747,-24.21393,,,,,,,
Pp Walk Med 5c Bugs,,,,,,-24.21393,30.89747,-2779498164,3439490627,,Cochineal bug,,-,Med,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 3,,,Prickly Pear,,42:38.0,,,30.89747,-24.21393,,,,,,,
Pp Med Walk Bugs 4 C,,,,,,-24.21392785,30.82301053,-2779497901,3431201837,,Cochineal bug,,,Med,Foot,Secondary,,,,,,,,,,,,,,,,Prickly pear,,04:43.0,,,30.82301053,-24.21392785,,,,,,,
Pp Med Walk Bugs 4 C,,,,,,-24.21392785,30.82301053,-2779497901,3431201837,,Cochineal bug,,,Med,Foot,Secondary,,,,,,,,,,,,,,,,Prickly pear,,04:43.0,,,30.82301053,-24.21392785,,,,,,,
Pp Med Walk 4c Nursery,,,,,,-24.21390277,30.82367433,-2779494.84,3431275731,,-,,-,Med,Foot,Secondary,,,,,,,,nursery,,,,,,,,Prickly pear,,32:35.0,,,30.82367433,-24.21390277,,,,,,,
Pp Large Untreated Walk. See If Bugs Spread,,,,,,-24.21390154,30.82367348,-2779494.69,3431275636,,-,,-,High,Car,Primary,,,,,,,,see if bugs spread from nearby infected plant,,,,,,,,Prickly pear,,33:32.0,,,30.82367348,-24.21390154,,,,,,,
Pp Med Wall Nursery 5c,,,,,,-24.21390112,30.82447908,-2779494639,3431365315,,-,,-,Med,Foot,Secondary,,,,,,,,nursery,,,,,,,,Prickly pear,,37:49.0,,,30.82447908,-24.21390112,,,,,,,
Qon Control Water Vs No Water,,,,,,-24.21389,30.81941,3609318236,-2695477905,,Mealy bug,,-,Low,car,Primary,,,,,,,,nursery - test bugs water vs no water,,,,,2020 - Quarter 2,,,Queen of the night,,24:50.0,,,-24.21389,30.81941,,,,,,,
Pp Med 4c Bugs Car,,,,,,-24.21388,30.82216,-2779492061,3431107156,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,needs chemical control,4 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,51:36.0,,,30.82216,-24.21388,,,,,,,
Pp Med 4c Bugs Car,,,,,,-24.21388,30.82216,-2779492061,3431107156,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,needs chemical control,4 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,51:36.0,,,30.82216,-24.21388,,,,,,,
Pp Med 4c Bugs Car,,,,,,-24.21388,30.82216,-2779492061,3431107156,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,needs chemical control,4 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,51:36.0,,,30.82216,-24.21388,,,,,,,
Pp Med 4c Bugs Car,,,,,,-24.21388,30.82216,-2779492061,3431107156,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,needs chemical control,4 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,51:36.0,,,30.82216,-24.21388,,,,,,,
Pp Med 4c Bugs Car,,,,,,-24.21388,30.82216,-2779492061,3431107156,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,needs chemical control,4 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,51:36.0,,,30.82216,-24.21388,,,,,,,
Pp Med 4c Bugs Car,,,,,,-24.21388,30.82216,-2779492061,3431107156,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,needs chemical control,4 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,51:36.0,,,30.82216,-24.21388,,,,,,,
Pp Large Walk Bugs 6c,,,,,,-24.21387909,30.82266681,-2779491.95,3431163574,,Cochineal bug,,,High,Foot,Secondary,,,,,,,,,,,,,,,,Prickly pear,,16:05.0,,,30.82266681,-24.21387909,,,,,,,
Pp Med 4c Bugs Car,,,,,,-24.21387861,30.82216482,-2779491891,3431107693,,Cochineal bug,,,Med,Car,Primary,,,,,,,,,,,,,,,,Prickly pear,,51:36.0,,,30.82216482,-24.21387861,,,,,,,
Pp Med 4c Bugs Car,,,,,,-24.21387861,30.82216482,-2779491891,3431107693,,Cochineal bug,,,Med,Car,Primary,,,,,,,,,,,,,,,,Prickly pear,,51:36.0,,,30.82216482,-24.21387861,,,,,,,
Pp Med 4c Bugs Car,,,,,,-24.21387861,30.82216482,-2779491891,3431107693,,Cochineal bug,,,Med,Car,Primary,,,,,,,,,,,,,,,,Prickly pear,,51:36.0,,,30.82216482,-24.21387861,,,,,,,
Pp Med 4c Bugs Car,,,,,,-24.21387861,30.82216482,-2779491891,3431107693,,Cochineal bug,,,Med,Car,Primary,,,,,,,,,,,,,,,,Prickly pear,,51:36.0,,,30.82216482,-24.21387861,,,,,,,
Pp Med 4c Bugs Car,,,,,,-24.21387861,30.82216482,-2779491891,3431107693,,Cochineal bug,,,Med,Car,Primary,,,,,,,,,,,,,,,,Prickly pear,,51:36.0,,,30.82216482,-24.21387861,,,,,,,
Pp Med 4c Bugs Car,,,,,,-24.21387861,30.82216482,-2779491891,3431107693,,Cochineal bug,,,Med,Car,Primary,,,,,,,,,,,,,,,,Prickly pear,,51:36.0,,,30.82216482,-24.21387861,,,,,,,
Marula Laan 3,,,,,2021-01-13T12:49:20+02:00,-24.21386883,30.86865617,-2779490698,3436283086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pp Large Bugs Walk,,,,,,-24.21386464,30.82372323,-2779490186,3431281174,,Cochineal bug,,-,High,Foot,Secondary,,,,,,,,,,,,,,,,Prickly pear,,52:08.0,,,30.82372323,-24.21386464,,,,,,,
Pp Large Bugs Walk,,,,,,-24.21386,30.82372,-2779489.62,3431280815,,Cochineal bug,,-,High,Foot,Secondary,,,,,,,,needs chemical control,-,,,,2020 - Quarter 2,,,Prickly pear,Treated,52:08.0,,,30.82372,-24.21386,,,,,,,
G6,,,,,,-24.21385,30.86091,-2779488399,3435420787,,,0,,,,,,,,,,,,,,,G,,,1,F,,,,6,,30.86091,-24.21385,,,,,,,
Pp Med Car Dying From Spray,,,,,,-24.21383,30.82298,-2779485958,3431198438,,-,,MSMA,Med,Car,Primary,,,,,,,,Needs biological control,5c,,,,2020 - Quarter 2,,,Prickly pear,Treated,05:11.0,,,30.82298,-24.21383,,,,,,,
Pp Med Walk Bugs 5c,,,,,,-24.21383,30.82117,-2779485958,3430996.95,,Cochineal bug,,-,Med,Foot,Secondary,,,,,,,,needs chemical control,5 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,45:04.0,,,30.82117,-24.21383,,,,,,,
Pp Med Walk Bugs 5c,,,,,,-24.21382972,30.82116767,-2779485924,3430996691,,Cochineal bug,,,Med,Foot,Secondary,,,,,,,,,,,,,,,,Prickly pear,,45:04.0,,,30.82116767,-24.21382972,,,,,,,
Pp Med Car Dying From Spray,,,,,,-24.2138254,30.82298026,-2779485396,3431198467,,-,,MSMA,Med,Car,Primary,,,,,,,,dying needs respray,,,,,,,,Prickly pear,,05:11.0,,,30.82298026,-24.2138254,,,,,,,
Moon Cactus Infestation Need Treatment,,,,,,-24.21382424,30.82313279,-2779485255,3431215447,,-,,-,High,Foot,Secondary,,,,,,,,,,,,,,,,Moon cactus,,05:42.0,,,30.82313279,-24.21382424,,,,,,,
PP Large 6c Bugs Walk,,,,,,-24.21382205,30.8224352,-2779484988,3431137791,,Cochineal bug,,-,High,Foot,Secondary,,,,,,,,,,,,,,,,Prickly pear,,55:27.0,,,30.8224352,-24.21382205,,,,,,,
Moon Cactus Infestation Need Treatment,,,,,,-24.21382,30.82313,-2779484737,3431215136,,-,,-,High,Car,Primary,,,,,,,,Needs both treatments,-,,,,2020 - Quarter 2,,,Moon cactus,,05:42.0,,,30.82313,-24.21382,,,,,,,
Pp large walk bugs 6c,,,,,,-24.21382,30.82244,-2779484737,3431138326,,Cochineal bug,,-,High,Foot,Secondary,,,,,,,,needs chemical control,6 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,55:27.0,,,30.82244,-24.21382,,,,,,,
Pp Med 3c Nursery,,,,,,-24.21382,30.82244,-2779484737,3431138326,,-,,-,Med,Car,Primary,,,,,,,,Removed to nursery,3 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,55:27.0,,,30.82244,-24.21382,,,,,,,
PP med walk nursery 3c,,,,,,-24.21382,30.82244,-2779484737,3431138326,,-,,-,Med,Foot,Secondary,,,,,,,,Removed to nursery,3 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,55:27.0,,,30.82244,-24.21382,,,,,,,
Pp Small Bugs Only Car,,,,,,-24.21382,30.82707,-2779484737,3431653735,,Cochineal bug,,-,Low,Car,Primary,,,,,,,,needs chemical control,2c,,,,2020 - Quarter 2,,,Prickly pear,Treated,48:44.0,,,30.82707,-24.21382,,,,,,,
Pp Small Bugs Only Car,,,,,,-24.21382,30.82707,-2779484737,3431653735,,Cochineal bug,,-,Low,Car,Primary,,,,,,,,needs chemical control,3c,,,,2020 - Quarter 2,,,Prickly pear,Treated,48:44.0,,,30.82707,-24.21382,,,,,,,
Pp Small Bugs Only Car. Update 1st August. Bugs Didnтt Take. Spray,,,,,,-24.21381921,30.82706698,-2779484641,3431653399,,Cochineal bug,,MSMA,Low,Car,Primary,,,,,,,,bugs didnt take. Need more,,,,,,,,Prickly pear,,48:44.0,,,30.82706698,-24.21381921,,,,,,,
Moon Cactus Untreated,,,,,,-24.21381403,30.82301646,-2779484009,3431202497,,-,,-,High,Car,Primary,,,,,,,,,,,,,,,,Moon cactus,,05:35.0,,,30.82301646,-24.21381403,,,,,,,
Moon Cactus Untreated,,,,,,-24.21381,30.82302,-2779483517,3431202891,,-,,-,High,Car,Primary,,,,,,,,Needs both treatments,-,,,,2020 - Quarter 2,,,Moon cactus,,05:35.0,,,30.82302,-24.21381,,,,,,,
